,link,general_rate,nb_ratings,reviews_count_1_star,reviews_count_2_stars,reviews_count_3_stars,reviews_count_4_stars,reviews_count_5_stars,reviews
59,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/18598-ski-occasion-elan-amphibio-84-ti-fixations.html,,,0,0,0,0,0,[]
60,https://freeglisse.com/fr/ski-occasion-junior-loisir/12420-ski-occasion-junior-dynastar-team-cham-fixations.html,4.2/5,6.0,0,0,1,3,2,"['Conforme à la description', 'Paire de ski junior qualite A ,\r\nDans l ensemble état correct , semelle et carre parfait .\r\nÉtat général du ski et fixation moyen ( ski de location ).\r\nJe m attendais à mieux pour une qualité A .\r\nRapport qualité /prix correct', 'Commande reçue très rapidement, skis fartés et affûtés. Rien à redire.', 'Fixe bien réglée par rapport aux chaussures. Attention à la force sur les dix entre 4 et 5... Pour enfants...\r\nUne bonne pratique serait de mettre a 1 av et ar systématiquement 🙂.', 'Semelles des ski en état impeccable.', ""L'état correspond à la description""]"
61,https://freeglisse.com/fr/ski-occasion-adulte-loisir/18550-ski-occasion-atomic-performer-xt-fixations.html,4/5,1.0,0,0,0,1,0,['Certains  défauts  auraient  put être mentionnés. Livraison rapide .']
62,https://freeglisse.com/fr/ski-occasion-adulte-performance/14076-ski-occasion-nordica-dobermann-spitfire-pro-fixations.html,,,0,0,0,0,0,[]
63,https://freeglisse.com/fr/ski-occasion-adulte-pas-cher/13088-ski-occasion-movement-tous-modele-a-29-fixations.html,,,0,0,0,0,0,[]
64,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/14637-ski-occasion-atomic-vantage-86c-fixations.html,,,0,0,0,0,0,[]
65,https://freeglisse.com/fr/ski-occasion-junior-loisir/12462-ski-occasion-junior-tecnopro-team-pulse-fixations.html,5/5,2.0,0,0,0,0,2,"['excellent', 'Très bien. Conforme à la description et prix juste.']"
66,https://freeglisse.com/fr/ski-occasion-adulte-performance/17053-ski-occasion-rossignol-react-6-compact-fixations.html,4.2/5,13.0,1,1,1,1,9,"['Perfect', 'parfaitement conforme à nos attentes, trés bon état.', 'Très bon etat et livraison plus que rapide ( le lendemain)', 'Pour Moi  pas der Qualite A mais Qualite B', 'Good conditon.', 'très bon état', 'Mauvaise paire de ski reçu', 'Conforme', 'Conforme', 'Pour catégorie À l’état des skis est moyen … un peu de cosmétique serait bien', ""Livraison rapide et précise.\r\nQualité conforme à l'attendue."", 'Qualité conforme à la description légère rayures sur le dessus semelle nickel', 'Excellent produit']"
67,https://freeglisse.com/fr/ski-occasion-adulte-performance/17758-ski-occasion-fischer-rc4-the-curv-fixations.html,3.5/5,2.0,0,0,1,1,0,"[""si vous demandez pointure et poid je suppose que c'est pour avoir la possibilité de prérégler les fixations et ce n'est pas le cas"", 'bien. Produit correspondant']"
68,https://freeglisse.com/fr/ski-occasion-adulte-loisir/12615-ski-occasion-rossignol-experience-75-carbon-fixations.html,3.9/5,9.0,1,1,0,3,4,"['Il prodotto in ottimo stato, la qualità A rispecchia assolutamente le aspettative.', 'Spatule en bon état, par contre dessus avec Énormément d impacts et entierements rayés, plutôt une qualité c que b', 'Pas encore utilisé mais ont l air tres bien', 'Bastante bien.', 'Tres bien', '1er choix qui corresponds à du 2ieme pour moi. Beaucouo de rayures sur les skis.', 'très bon ski pour débutant, virage facil', 'Bien', 'Parfzit']"
